matchId,status,startDate,engine,homeClubId,homeTeamName,awayClubId,awayTeamName,homeScore,awayScore,result,winnerClubId,winnerTeamName,goalDifference,homeFormation,awayFormation,homeCaptainId,awayCaptainId,homeP1Overall,homeP2Overall,homeP3Overall,homeP4Overall,homeP5Overall,homeP6Overall,homeP7Overall,homeP8Overall,homeP9Overall,homeP10Overall,homeP11Overall,awayP1Overall,awayP2Overall,awayP3Overall,awayP4Overall,awayP5Overall,awayP6Overall,awayP7Overall,awayP8Overall,awayP9Overall,awayP10Overall,awayP11Overall,homeP1Id,homeP1DataVersion,homeP1Defense,homeP1Dribbling,homeP1Pace,homeP1Passing,homeP1Physical,homeP1Shooting,homeP1Goalkeeping,homeP1Energy,homeP1Pos1,homeP1Pos2,homeP1Pos3,homeP1Position,homeP1PositionCode,homeP2Id,homeP2DataVersion,homeP2Defense,homeP2Dribbling,homeP2Pace,homeP2Passing,homeP2Physical,homeP2Shooting,homeP2Goalkeeping,homeP2Energy,homeP2Pos1,homeP2Pos2,homeP2Pos3,homeP2Position,homeP2PositionCode,homeP3Id,homeP3DataVersion,homeP3Defense,homeP3Dribbling,homeP3Pace,homeP3Passing,homeP3Physical,homeP3Shooting,homeP3Goalkeeping,homeP3Energy,homeP3Pos1,homeP3Pos2,homeP3Pos3,homeP3Position,homeP3PositionCode,homeP4Id,homeP4DataVersion,homeP4Defense,homeP4Dribbling,homeP4Pace,homeP4Passing,homeP4Physical,homeP4Shooting,homeP4Goalkeeping,homeP4Energy,homeP4Pos1,homeP4Pos2,homeP4Pos3,homeP4Position,homeP4PositionCode,homeP5Id,homeP5DataVersion,homeP5Defense,homeP5Dribbling,homeP5Pace,homeP5Passing,homeP5Physical,homeP5Shooting,homeP5Goalkeeping,homeP5Energy,homeP5Pos1,homeP5Pos2,homeP5Pos3,homeP5Position,homeP5PositionCode,homeP6Id,homeP6DataVersion,homeP6Defense,homeP6Dribbling,homeP6Pace,homeP6Passing,homeP6Physical,homeP6Shooting,homeP6Goalkeeping,homeP6Energy,homeP6Pos1,homeP6Pos2,homeP6Pos3,homeP6Position,homeP6PositionCode,homeP7Id,homeP7DataVersion,homeP7Defense,homeP7Dribbling,homeP7Pace,homeP7Passing,homeP7Physical,homeP7Shooting,homeP7Goalkeeping,homeP7Energy,homeP7Pos1,homeP7Pos2,homeP7Pos3,homeP7Position,homeP7PositionCode,homeP8Id,homeP8DataVersion,homeP8Defense,homeP8Dribbling,homeP8Pace,homeP8Passing,homeP8Physical,homeP8Shooting,homeP8Goalkeeping,homeP8Energy,homeP8Pos1,homeP8Pos2,homeP8Pos3,homeP8Position,homeP8PositionCode,homeP9Id,homeP9DataVersion,homeP9Defense,homeP9Dribbling,homeP9Pace,homeP9Passing,homeP9Physical,homeP9Shooting,homeP9Goalkeeping,homeP9Energy,homeP9Pos1,homeP9Pos2,homeP9Pos3,homeP9Position,homeP9PositionCode,homeP10Id,homeP10DataVersion,homeP10Defense,homeP10Dribbling,homeP10Pace,homeP10Passing,homeP10Physical,homeP10Shooting,homeP10Goalkeeping,homeP10Energy,homeP10Pos1,homeP10Pos2,homeP10Pos3,homeP10Position,homeP10PositionCode,homeP11Id,homeP11DataVersion,homeP11Defense,homeP11Dribbling,homeP11Pace,homeP11Passing,homeP11Physical,homeP11Shooting,homeP11Goalkeeping,homeP11Energy,homeP11Pos1,homeP11Pos2,homeP11Pos3,homeP11Position,homeP11PositionCode,awayP1Id,awayP1DataVersion,awayP1Defense,awayP1Dribbling,awayP1Pace,awayP1Passing,awayP1Physical,awayP1Shooting,awayP1Goalkeeping,awayP1Energy,awayP1Pos1,awayP1Pos2,awayP1Pos3,awayP1Position,awayP1PositionCode,awayP2Id,awayP2DataVersion,awayP2Defense,awayP2Dribbling,awayP2Pace,awayP2Passing,awayP2Physical,awayP2Shooting,awayP2Goalkeeping,awayP2Energy,awayP2Pos1,awayP2Pos2,awayP2Pos3,awayP2Position,awayP2PositionCode,awayP3Id,awayP3DataVersion,awayP3Defense,awayP3Dribbling,awayP3Pace,awayP3Passing,awayP3Physical,awayP3Shooting,awayP3Goalkeeping,awayP3Energy,awayP3Pos1,awayP3Pos2,awayP3Pos3,awayP3Position,awayP3PositionCode,awayP4Id,awayP4DataVersion,awayP4Defense,awayP4Dribbling,awayP4Pace,awayP4Passing,awayP4Physical,awayP4Shooting,awayP4Goalkeeping,awayP4Energy,awayP4Pos1,awayP4Pos2,awayP4Pos3,awayP4Position,awayP4PositionCode,awayP5Id,awayP5DataVersion,awayP5Defense,awayP5Dribbling,awayP5Pace,awayP5Passing,awayP5Physical,awayP5Shooting,awayP5Goalkeeping,awayP5Energy,awayP5Pos1,awayP5Pos2,awayP5Pos3,awayP5Position,awayP5PositionCode,awayP6Id,awayP6DataVersion,awayP6Defense,awayP6Dribbling,awayP6Pace,awayP6Passing,awayP6Physical,awayP6Shooting,awayP6Goalkeeping,awayP6Energy,awayP6Pos1,awayP6Pos2,awayP6Pos3,awayP6Position,awayP6PositionCode,awayP7Id,awayP7DataVersion,awayP7Defense,awayP7Dribbling,awayP7Pace,awayP7Passing,awayP7Physical,awayP7Shooting,awayP7Goalkeeping,awayP7Energy,awayP7Pos1,awayP7Pos2,awayP7Pos3,awayP7Position,awayP7PositionCode,awayP8Id,awayP8DataVersion,awayP8Defense,awayP8Dribbling,awayP8Pace,awayP8Passing,awayP8Physical,awayP8Shooting,awayP8Goalkeeping,awayP8Energy,awayP8Pos1,awayP8Pos2,awayP8Pos3,awayP8Position,awayP8PositionCode,awayP9Id,awayP9DataVersion,awayP9Defense,awayP9Dribbling,awayP9Pace,awayP9Passing,awayP9Physical,awayP9Shooting,awayP9Goalkeeping,awayP9Energy,awayP9Pos1,awayP9Pos2,awayP9Pos3,awayP9Position,awayP9PositionCode,awayP10Id,awayP10DataVersion,awayP10Defense,awayP10Dribbling,awayP10Pace,awayP10Passing,awayP10Physical,awayP10Shooting,awayP10Goalkeeping,awayP10Energy,awayP10Pos1,awayP10Pos2,awayP10Pos3,awayP10Position,awayP10PositionCode,awayP11Id,awayP11DataVersion,awayP11Defense,awayP11Dribbling,awayP11Pace,awayP11Passing,awayP11Physical,awayP11Shooting,awayP11Goalkeeping,awayP11Energy,awayP11Pos1,awayP11Pos2,awayP11Pos3,awayP11Position,awayP11PositionCode
1710928,ENDED,2026-01-18T21:15:00.000Z,14.0.3/8.1.2,839,Daegu Orchard MFC,1089,MFC Leipzig Whales,5,1,HOME_WIN,839,Daegu Orchard MFC,4,4-1-2-1-2,4-3-3,121077,5674,77,78,76,79,75,78,78,76,78,76,79,78,74,76,81,75,79,80,76,76,79,81,188859,1,0,0,0,0,0,0,77,10000,GK,,,GK,1,38545,1,84,67,84,74,71,77,0,9832,RB,,,RB,2,10235,1,78,63,84,54,81,38,0,9909,CB,CDM,,CB,3,39689,1,82,53,75,67,83,55,0,9783,CB,,,CB,4,12803,1,79,75,75,63,77,36,0,9955,LB,,,LB,5,22748,1,72,78,92,81,75,71,0,9848,RM,,,RM,7,51878,1,74,79,81,82,79,67,0,9851,CDM,CB,,CDM,6,97979,1,60,80,71,80,64,74,0,9946,LM,CAM,RM,LM,11,40567,1,42,79,85,68,75,78,0,9984,ST,,,ST,9,121077,1,44,77,81,86,69,72,0,9827,RM,CAM,LM,CAM,8,74098,1,40,65,86,55,66,92,0,9611,ST,,,ST,10,5674,1,0,0,0,0,0,0,78,9553,GK,,,GK,1,25083,1,72,75,84,70,77,56,0,9903,RB,CB,,RB,2,153010,1,84,27,61,58,80,31,0,9907,CB,RB,,CB,3,131914,1,90,57,62,43,75,45,0,9753,CB,,,CB,4,12570,1,74,81,80,65,80,56,0,9771,LB,LWB,LM,LB,5,76795,1,62,78,68,88,72,66,0,9743,CM,CDM,,CM,8,66271,1,82,72,66,88,76,71,0,9851,CM,,,CM,6,58372,1,79,69,44,82,76,65,0,9554,CM,CAM,,CM,13,25133,1,38,69,85,82,66,76,0,9888,RW,RM,,RW,7,57650,1,44,82,72,58,80,82,0,9771,ST,,,ST,9,73327,1,56,82,89,86,71,84,0,9317,LM,ST,LW,LW,11
1710963,ENDED,2026-01-18T21:15:00.000Z,14.0.3/8.1.2,2715,Bucaramanga,1383,Pigs To The Slaughter,2,1,HOME_WIN,2715,Bucaramanga,1,4-3-3_false9,3-4-3_diamond,77567,57210,80,78,77,78,76,80,80,78,79,81,78,81,77,78,78,78,79,75,77,75,72,80,77567,1,0,0,0,0,0,0,80,9947,GK,,,GK,1,32888,1,81,79,72,77,67,51,0,9446,RB,,,RB,2,75378,1,82,53,71,55,77,53,0,9984,CB,,,CB,3,66839,1,86,57,51,51,70,31,0,9893,CB,,,CB,4,47184,1,81,81,86,64,57,30,0,9766,LB,,,LB,5,52559,1,75,74,65,88,66,75,0,9888,CM,,,CM,8,125772,1,85,67,81,82,71,35,0,9529,LB,CDM,,CDM,6,75948,1,58,82,77,81,81,69,0,9506,CM,LM,,CM,13,42300,1,47,87,84,72,60,69,0,9879,RW,ST,,RW,7,107360,1,47,88,69,70,75,85,0,9813,CF,,,CF,9,54736,1,48,88,86,70,72,73,0,9805,ST,LW,,LW,11,159737,1,0,0,0,0,0,0,81,9674,GK,,,GK,1,57210,1,80,55,79,48,83,35,0,9696,CB,CDM,,CB,3,59187,1,82,52,87,56,80,34,0,9831,CB,,,CB,4,92906,1,80,54,78,73,82,44,0,9510,CB,,,CB,13,55359,1,71,90,89,82,65,50,0,9817,RM,RW,,RM,7,57181,1,81,71,80,87,66,59,0,9675,CDM,CM,,CDM,6,23953,1,79,74,75,74,69,78,0,9733,LM,ST,CAM,LM,11,53958,1,65,88,68,73,79,71,0,9397,CM,CAM,,CAM,8,75353,1,53,79,83,68,65,71,0,9848,RW,RM,CAM,RW,14,61185,1,75,68,89,72,69,77,0,9798,RM,CM,ST,ST,9,15331,1,75,92,82,80,51,67,0,9781,LM,ST,LW,LW,15
1711012,ENDED,2026-01-18T21:15:00.000Z,14.0.3/8.1.2,554,Gasteiz Metathletic FC,3500,BockBusters,0,0,DRAW,,,0,4-3-3_attack,4-1-2-1-2,62399,181682,82,82,78,83,80,78,86,81,76,79,83,84,82,79,84,69,79,82,82,83,78,84,113360,1,0,0,0,0,0,0,82,9674,GK,,,GK,1,22049,1,90,73,77,77,75,56,0,9692,RB,CM,,RB,2,62399,1,85,58,57,45,75,30,0,9866,CB,RB,,CB,5,155866,1,92,58,62,48,74,30,0,9838,CB,,,CB,23,15484,1,83,76,92,65,87,75,0,9986,RB,LB,,LB,22,116332,1,70,83,57,82,68,66,0,9724,CM,,,CM,19,53222,1,47,94,83,89,66,68,0,9267,CAM,,,CAM,10,82459,1,70,80,64,86,78,74,0,9728,CM,,,CM,8,32918,1,65,88,84,73,62,72,0,9590,RM,LM,RW,RW,7,144123,1,28,84,77,65,69,80,0,9929,ST,,,ST,9,119595,1,43,87,69,84,55,84,0,9792,LW,RW,,LW,21,77560,1,0,0,0,0,0,0,84,9684,GK,,,GK,1,39640,1,82,67,85,86,93,53,0,9533,RB,LB,,RB,2,164212,1,85,54,64,48,79,27,0,9873,CB,RB,,CB,3,103394,1,93,52,50,52,80,38,0,9407,CB,,,CB,4,181682,1,72,61,79,64,64,32,0,10000,LB,LM,RM,LB,5,40184,1,51,78,83,89,67,74,0,9311,RM,RB,ST,RM,7,31328,1,91,61,71,82,85,52,0,9761,CDM,CM,,CDM,6,65172,1,82,91,79,81,77,66,0,9379,RM,LM,,LM,11,74733,1,18,81,77,73,79,88,0,9851,ST,,,ST,9,56098,1,39,85,81,75,66,68,0,9850,CAM,,,CAM,8,82697,1,38,82,71,71,76,91,0,9369,ST,,,ST,10
1711051,ENDED,2026-01-18T21:15:00.000Z,14.0.3/8.1.2,1250,AJ Montpellier,1385,Sous-marin RUBIS,2,1,HOME_WIN,1250,AJ Montpellier,1,4-3-3_defend,4-1-2-1-2,172068,37851,78,77,77,75,78,76,78,77,80,77,77,82,81,84,81,81,84,83,84,83,85,82,57036,1,0,0,0,0,0,0,78,9946,GK,,,GK,1,242311,1,84,72,74,71,70,38,0,9512,RB,LB,RWB,RB,2,100571,1,82,66,64,54,75,47,0,9900,CB,,,CB,3,172068,1,79,63,68,50,73,34,0,9862,CB,,,CB,4,29526,1,84,76,69,75,72,57,0,9983,LB,,,LB,5,307129,1,71,69,60,88,62,59,0,9882,CM,CAM,,CM,8,169762,1,85,67,58,78,71,50,0,9803,CDM,CM,,CDM,6,177005,1,55,74,64,86,69,72,0,9797,CM,CDM,CAM,CM,13,47144,1,35,86,92,69,70,75,0,9893,RW,CAM,,RW,7,88435,1,49,73,82,69,87,79,0,9845,ST,,,ST,9,50564,1,38,85,84,60,65,75,0,9886,LW,RW,,LW,11,149986,1,0,0,0,0,0,0,82,9768,GK,,,GK,1,83243,1,84,84,78,79,73,57,0,9878,RB,,,RB,3,165997,1,92,62,71,55,78,28,0,9641,CB,LB,,CB,5,99178,1,90,74,60,73,78,38,0,9567,CDM,CB,,CB,12,29969,1,88,78,77,74,71,31,0,9859,RB,LB,,LB,15,213495,1,70,92,64,86,74,73,0,9864,RM,,,RM,13,37604,1,92,60,50,82,89,70,0,9892,CDM,,,CDM,6,80260,1,58,86,85,93,82,71,0,9910,RM,LM,,LM,8,37851,1,34,82,87,65,70,88,0,9893,ST,,,ST,11,96731,1,47,92,81,83,76,76,0,9554,CAM,,,CAM,10,76490,1,24,70,82,68,78,93,0,9872,ST,,,ST,21
1711088,ENDED,2026-01-20T21:15:00.000Z,14.0.3/8.1.2,2686,Canal Kings FC,2715,Bucaramanga,0,3,AWAY_WIN,2715,Bucaramanga,3,4-1-2-1-2,4-3-3_false9,57187,77567,75,74,77,77,77,77,78,76,79,75,77,80,77,77,78,76,80,76,78,79,81,78,77212,1,0,0,0,0,0,0,75,10000,GK,,,GK,1,18181,1,75,73,72,69,82,59,0,9969,RB,LB,,RB,2,156296,1,86,49,32,48,74,26,0,9308,CB,RB,,CB,3,35659,1,80,66,80,52,78,45,0,9967,CB,,,CB,4,65041,1,83,79,80,60,72,63,0,9290,LB,LM,LWB,LB,5,187801,1,62,80,62,79,65,77,0,9339,RM,RW,,RM,7,33269,1,87,82,73,67,71,78,0,9983,CDM,CM,,CDM,6,57229,1,39,86,84,84,61,64,0,9958,LM,CM,RM,LM,11,169154,1,31,78,86,64,73,82,0,9290,ST,,,ST,9,62354,1,52,70,74,85,70,66,0,9994,CAM,RW,,CAM,8,57187,1,60,72,86,70,59,82,0,9957,ST,,,ST,10,77567,1,0,0,0,0,0,0,80,9695,GK,,,GK,1,177007,1,82,81,83,68,62,36,0,9508,RB,CB,,RB,2,75378,1,82,53,71,55,77,53,0,9811,CB,,,CB,3,66839,1,86,57,51,51,70,31,0,9845,CB,,,CB,4,47184,1,81,81,86,64,57,30,0,9767,LB,,,LB,5,5709,1,56,85,54,85,76,68,0,9596,CM,,,CM,8,103214,1,86,71,62,67,74,39,0,9583,CDM,CB,,CDM,6,75948,1,58,82,77,81,81,69,0,9674,CM,LM,,CM,13,42300,1,47,87,84,72,60,69,0,9823,RW,ST,,RW,7,107360,1,47,88,69,70,75,85,0,9731,CF,,,CF,9,54736,1,48,88,86,70,72,73,0,9718,ST,LW,,LW,11
1711122,ENDED,2026-01-20T21:15:00.000Z,14.0.3/8.1.2,554,Gasteiz Metathletic FC,924,HansWorst II,1,0,HOME_WIN,554,Gasteiz Metathletic FC,1,4-3-3_attack,4-1-2-1-2,65012,126161,82,82,81,83,80,79,86,81,76,79,83,79,75,82,80,81,83,83,78,82,79,78,113360,1,0,0,0,0,0,0,82,9815,GK,,,GK,1,22049,1,90,73,77,77,75,56,0,9765,RB,CM,,RB,2,65012,1,85,62,70,64,80,41,0,9477,CB,CDM,,CB,4,155866,1,92,58,62,48,74,30,0,9739,CB,,,CB,23,15484,1,83,76,92,66,87,75,0,9838,RB,LB,,LB,22,116332,1,70,84,57,82,69,67,0,9767,CM,,,CM,19,53222,1,47,94,83,89,66,68,0,9461,CAM,,,CAM,10,82459,1,70,81,64,86,78,75,0,9701,CM,,,CM,8,32918,1,65,88,84,74,62,72,0,9592,RM,LM,RW,RW,7,144123,1,28,84,77,65,69,80,0,9765,ST,,,ST,9,119595,1,43,87,69,84,55,84,0,9775,LW,RW,,LW,21,103726,1,0,0,0,0,0,0,79,9458,GK,,,GK,1,223799,1,77,75,75,69,73,25,0,9533,RB,RM,,RB,2,93696,1,87,50,71,68,83,30,0,9500,CB,CM,,CB,3,115294,1,88,56,57,63,72,71,0,9903,CB,,,CB,4,37012,1,89,72,75,78,71,44,0,9519,LB,,,LB,5,106271,1,70,85,83,88,80,73,0,9724,RM,CAM,,RM,7,126161,1,88,71,50,82,83,44,0,9662,CDM,CB,,CDM,6,30080,1,64,88,76,80,53,70,0,9509,LM,ST,LB,LM,11,66625,1,32,87,64,64,65,88,0,9399,ST,,,ST,9,164991,1,36,89,70,70,54,80,0,9350,CAM,LM,CM,CAM,8,75119,1,42,72,77,67,66,85,0,9695,ST,RW,,ST,10
1711159,ENDED,2026-01-20T21:15:00.000Z,14.0.3/8.1.2,1089,MFC Leipzig Whales,1385,Sous-marin RUBIS,1,2,AWAY_WIN,1385,Sous-marin RUBIS,1,4-3-3,4-1-2-1-2,5674,37851,78,74,76,81,75,79,80,76,76,79,81,83,81,81,83,81,84,84,85,83,85,84,5674,1,0,0,0,0,0,0,78,9611,GK,,,GK,1,25083,1,72,75,84,70,77,56,0,9861,RB,CB,,RB,2,153010,1,84,27,61,58,80,31,0,9867,CB,RB,,CB,3,131914,1,90,57,62,44,75,45,0,9704,CB,,,CB,4,12570,1,74,81,80,65,80,56,0,9727,LB,LWB,LM,LB,5,76795,1,62,78,68,88,72,66,0,9691,CM,CDM,,CM,8,66271,1,82,72,66,88,76,72,0,9344,CM,,,CM,6,58372,1,79,69,44,82,76,65,0,9707,CM,CAM,,CM,13,25133,1,38,69,85,82,66,76,0,9837,RW,RM,,RW,7,57650,1,44,82,72,58,80,82,0,9266,ST,,,ST,9,73327,1,56,82,89,86,71,84,0,9500,LM,ST,LW,LW,11,149986,1,0,0,0,0,0,0,83,9807,GK,,,GK,1,83243,1,84,84,78,79,73,57,0,9726,RB,,,RB,3,99178,1,90,74,60,73,78,38,0,8971,CDM,CB,,CB,12,752,1,89,55,42,53,87,28,0,9946,CB,,,CB,4,29969,1,88,78,77,74,71,31,0,9832,RB,LB,,LB,15,80260,1,58,86,85,93,82,71,0,9817,RM,LM,,RM,8,165474,1,89,74,72,89,71,45,0,9844,CDM,CM,,CDM,17,72832,1,70,87,71,93,75,68,0,9894,LM,RM,,LM,7,37851,1,34,82,87,65,70,88,0,9753,ST,,,ST,11,96731,1,47,92,81,83,76,76,0,9620,CAM,,,CAM,10,163388,1,33,79,81,67,76,93,0,9524,ST,CF,,ST,9
1711192,ENDED,2026-01-20T21:15:00.000Z,14.0.3/8.1.2,1383,Pigs To The Slaughter,1250,AJ Montpellier,3,1,HOME_WIN,1383,Pigs To The Slaughter,2,3-4-3_diamond,4-3-3_defend,57210,172068,82,77,78,78,80,79,75,77,78,72,80,78,77,77,75,78,76,78,77,80,77,77,159737,1,0,0,0,0,0,0,82,9767,GK,,,GK,1,57210,1,80,55,79,48,83,35,0,9781,CB,CDM,,CB,3,92906,1,80,54,78,73,82,44,0,9640,CB,,,CB,4,14338,1,84,64,86,52,72,40,0,9538,CB,,,CB,13,203458,1,77,84,81,80,70,75,0,9401,RM,ST,RB,RM,7,57181,1,81,71,80,87,66,59,0,9519,CDM,CM,,CDM,6,23953,1,79,74,75,74,69,78,0,9773,LM,ST,CAM,LM,11,53958,1,65,88,68,73,79,71,0,9562,CM,CAM,,CAM,8,55359,1,71,90,89,82,65,50,0,9704,RM,RW,,RW,14,61185,1,75,68,89,72,69,77,0,9781,RM,CM,ST,ST,9,15331,1,75,92,82,80,51,67,0,9947,LM,ST,LW,LW,15,57036,1,0,0,0,0,0,0,78,9924,GK,,,GK,1,242311,1,84,73,74,71,70,39,0,8824,RB,LB,RWB,RB,2,100571,1,82,66,64,54,75,47,0,9856,CB,,,CB,3,172068,1,79,63,68,50,73,34,0,9746,CB,,,CB,4,29526,1,84,76,69,75,72,57,0,9980,LB,,,LB,5,307129,1,71,69,60,88,62,59,0,9828,CM,CAM,,CM,8,169762,1,86,67,58,78,71,50,0,9715,CDM,CM,,CDM,6,177005,1,55,74,64,86,69,73,0,9707,CM,CDM,CAM,CM,13,47144,1,35,86,92,69,70,75,0,9845,RW,CAM,,RW,7,88435,1,49,73,82,69,87,79,0,9778,ST,,,ST,9,50564,1,38,85,84,60,65,75,0,9834,LW,RW,,LW,11
1711238,ENDED,2026-01-20T21:15:00.000Z,14.0.3/8.1.2,2193,Effigy Dreamers MFC,3500,BockBusters,2,1,HOME_WIN,2193,Effigy Dreamers MFC,1,3-4-3_diamond,4-1-2-1-2,21721,36465,79,81,84,81,87,83,81,84,81,81,81,84,82,80,84,79,82,82,77,83,78,84,77290,1,0,0,0,0,0,0,79,9458,GK,,,GK,1,56957,1,89,46,68,46,81,56,0,9025,CB,,,CB,3,20787,1,90,61,53,52,85,42,0,9095,CB,,,CB,4,1750,1,83,63,60,64,89,33,0,9163,CB,,,CB,13,36609,1,83,87,69,88,86,85,0,9188,RM,RWB,RW,RM,7,85193,1,83,69,55,88,88,42,0,9890,CDM,CM,CAM,CDM,6,237536,1,73,71,89,92,69,77,0,8806,LM,CAM,,LM,11,21336,1,40,86,77,88,47,74,0,9434,CAM,LM,CM,CAM,8,160389,1,35,76,82,80,59,88,0,9837,RW,LW,CAM,RW,14,21721,1,29,78,64,56,65,93,0,8730,ST,,,ST,9,57497,1,27,85,80,85,65,70,0,8730,LW,RM,LM,LW,15,77560,1,0,0,0,0,0,0,84,9376,GK,,,GK,1,39640,1,82,67,85,86,93,53,0,9731,RB,LB,,RB,2,1440,1,83,59,75,67,83,40,0,9862,CB,,,CB,3,103394,1,94,52,50,52,80,38,0,9652,CB,,,CB,4,29825,1,82,75,87,76,68,49,0,9780,LB,,,LB,5,65172,1,82,91,79,81,77,66,0,9634,RM,LM,,RM,7,31328,1,91,61,71,82,85,52,0,9164,CDM,CM,,CDM,6,36465,1,56,84,64,85,57,56,0,9737,LM,ST,CM,LM,11,74733,1,18,81,77,73,79,88,0,9841,ST,,,ST,9,56098,1,39,85,81,75,66,68,0,9820,CAM,,,CAM,8,82697,1,38,82,71,71,76,91,0,9628,ST,,,ST,10
1711275,ENDED,2026-01-21T21:15:00.000Z,14.0.3/8.1.2,1383,Pigs To The Slaughter,2686,Canal Kings FC,0,1,AWAY_WIN,2686,Canal Kings FC,1,3-4-3_diamond,4-1-2-1-2,57210,57216,82,77,78,78,78,76,75,77,75,72,80,77,79,77,78,74,77,78,76,77,75,78,159737,1,0,0,0,0,0,0,82,9677,GK,,,GK,1,57210,1,80,55,79,48,83,35,0,9637,CB,CDM,,CB,3,59187,1,82,52,87,56,80,34,0,9742,CB,,,CB,4,92906,1,80,54,78,73,82,44,0,9294,CB,,,CB,13,55359,1,71,90,89,82,65,50,0,9511,RM,RW,,RM,7,4552,1,81,62,77,77,74,67,0,9878,CDM,CM,CB,CDM,6,71426,1,72,78,73,74,67,77,0,9841,LM,ST,,LM,11,53958,1,65,88,68,73,79,71,0,9385,CM,CAM,,CAM,8,75353,1,53,79,83,68,65,71,0,9740,RW,RM,CAM,RW,14,61185,1,75,68,89,72,69,77,0,9574,RM,CM,ST,ST,9,15331,1,75,92,82,80,51,67,0,9760,LM,ST,LW,LW,15,188722,1,0,0,0,0,0,0,77,9762,GK,,,GK,1,211618,1,85,75,69,80,66,54,0,9772,RB,,,RB,2,35659,1,80,66,80,52,78,45,0,9834,CB,,,CB,3,64271,1,84,52,58,50,77,27,0,9808,CB,,,CB,4,18181,1,75,73,72,69,82,59,0,9844,RB,LB,,LB,5,76215,1,70,85,89,80,59,60,0,9700,RM,LM,,RM,7,148420,1,82,71,57,82,70,49,0,9785,CDM,CAM,,CDM,6,57229,1,39,86,84,84,61,64,0,9792,LM,CM,RM,LM,11,57187,1,60,72,86,70,59,82,0,9787,ST,,,ST,9,114881,1,42,81,60,73,46,72,0,9645,CAM,,,CAM,8,57216,1,40,90,76,53,69,84,0,9782,CF,ST,CM,ST,10
1711314,ENDED,2026-01-21T21:15:00.000Z,14.0.3/8.1.2,2193,Effigy Dreamers MFC,1089,MFC Leipzig Whales,3,3,DRAW,,,0,3-4-3_diamond,4-3-3,21336,5674,79,79,83,81,76,83,76,84,81,80,79,78,74,76,77,75,78,79,76,76,81,79,77290,1,0,0,0,0,0,0,79,9341,GK,,,GK,1,287539,1,90,52,70,60,62,20,0,10000,CB,,,CB,3,99638,1,87,79,65,83,75,53,0,9895,CDM,CB,,CB,4,1750,1,83,63,60,64,89,33,0,8974,CB,,,CB,13,71501,1,49,84,77,79,59,73,0,10000,RM,,,RM,7,85193,1,83,69,55,88,88,42,0,9768,CDM,CM,CAM,CDM,6,35627,1,44,89,73,79,60,65,0,10000,LM,RM,,LM,11,21336,1,40,86,77,88,47,74,0,9159,CAM,LM,CM,CAM,8,160389,1,35,76,82,80,59,88,0,9650,RW,LW,CAM,RW,14,120380,1,24,79,60,67,71,89,0,10000,ST,CAM,,ST,9,24050,1,43,93,72,71,48,66,0,10000,LW,RM,CAM,LW,15,5674,1,0,0,0,0,0,0,78,9480,GK,,,GK,1,25083,1,72,75,84,70,77,56,0,9714,RB,CB,,RB,2,153010,1,84,27,61,58,80,31,0,9727,CB,RB,,CB,3,29928,1,81,61,65,52,77,30,0,9823,CB,,,CB,4,73185,1,77,79,76,68,67,57,0,9801,RB,LB,RM,LB,5,72496,1,70,77,80,83,62,73,0,9788,CM,,,CM,8,76795,1,62,78,68,88,72,66,0,9512,CM,CDM,,CM,6,58372,1,79,69,44,82,76,65,0,9539,CM,CAM,,CM,13,25133,1,38,69,85,82,66,76,0,9664,RW,RM,,RW,7,73327,1,56,82,89,86,71,84,0,9296,LM,ST,LW,ST,9,43172,1,26,89,90,74,56,59,0,9919,LW,RW,,LW,11
